scene_id,qx,qy,qz,qw,x,y,z,width,label
8da49a79ca934bd6ba9862da7f0ecdab,0.0075217734928696494,-0.8550831348488263,0.5182877275977938,-0.012413172122429138,0.14238184557444936,0.2155208731089036,0.17712950352336498,0.08,0
8da49a79ca934bd6ba9862da7f0ecdab,-0.3610226251679668,0.07213730558107047,0.92944435617065,-0.024332325060688702,0.21031021525195898,0.13824829767604976,0.11183465792899164,0.08,0
8da49a79ca934bd6ba9862da7f0ecdab,-0.32166656506958013,0.3417882928418183,0.8634619209333964,0.1847833728738123,0.1894582442422135,0.0961651381976585,0.12642494729060286,0.038447202144055684,1
8da49a79ca934bd6ba9862da7f0ecdab,-0.4227616046851017,-0.4500189314025399,0.7651383878247074,0.18253447471752204,0.19387839883729444,0.19557425694388264,0.10821495392015233,0.08,0
8da49a79ca934bd6ba9862da7f0ecdab,-0.19812179182906384,0.6117602645412668,0.5221894469434936,0.5601922132908389,0.09690113000582364,0.10388542539729748,0.11874158808343249,0.04263360349870113,1
8da49a79ca934bd6ba9862da7f0ecdab,0.3351590947370307,-0.3116423477534976,-0.10390459860034572,0.883035255633343,0.19647458568440657,0.17344499702571384,0.1283774483422338,0.04849188839288455,1
8da49a79ca934bd6ba9862da7f0ecdab,0.0585356190450301,-0.9089365989471646,0.38797642068142557,-0.141004033249428,0.11714063324431515,0.20441341540027955,0.18457261709369743,0.08,0
8da49a79ca934bd6ba9862da7f0ecdab,0.9160895881339879,-0.24471292437192355,0.2814465649373909,0.14725244392805417,0.15694924083018955,0.15479487334442504,0.21196235702790775,0.04849980248757568,1
8da49a79ca934bd6ba9862da7f0ecdab,-0.12090478413038212,-0.8566626120594132,-0.3366430059165074,-0.37172932200921077,0.1248331927525101,0.1016814473652452,0.21632751021411964,0.08,0
8da49a79ca934bd6ba9862da7f0ecdab,0.5528633171462979,-0.36486236377577713,0.09448599560203537,0.7431621658084034,0.18018776423309774,0.2078453504564849,0.14095420214430796,0.03715265306904499,1
8da49a79ca934bd6ba9862da7f0ecdab,0.8900392419688419,-0.2086252236423983,0.3829493565346909,0.1328738279171444,0.11675184702794764,0.1712074644385933,0.15541317274514133,0.04791050157005647,1
