scene_id,qx,qy,qz,qw,i,j,k,width,label
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.241974082268271,-0.3127898520431752,0.9152676581559216,0.0767864955771002,18.460019416658078,23.394570769233475,11.805139391310624,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.8991372575963203,0.0755030823356494,0.1820784070038755,0.3907671048884688,17.81954506373684,24.520469018554902,24.43383573947389,6.617896324434985,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2883481442482369,-0.9393645730626408,-0.1145879640761572,-0.1460107703983572,16.49563924117121,18.46055872639941,24.009983664731436,7.973573739497772,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2303274658694819,-0.7700117029354111,-0.5574572194385163,-0.2080208746845587,24.794608911301594,15.400770863382263,22.91081332299458,7.324003280905025,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2910324522347222,-0.9416971689972016,-0.0832710625491244,-0.1468757426903442,14.587148733504625,18.238528189082036,22.9854701421247,7.583310383918492,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.9022223078078812,0.0715917769465799,0.1735675418814668,0.3882574315743065,21.262795741860835,26.02455084329926,26.18090072174573,5.921784951551705,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3559483437446051,-0.0198795894827805,-0.0075700704350772,0.934263492030528,24.63578630142254,24.573796535561716,16.119095940859197,7.219042303578185,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.0147668237725368,-0.73212530755729,0.0296195348638425,-0.6803654592233972,13.274576388914637,21.51082972136941,17.867041850935998,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.3875920758117478,-0.2205677004678314,0.089593575842725,0.8905589612406285,28.799068330011274,14.94858798382473,15.737464775581891,5.033638333369505,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.8646587459515392,0.0833396361371994,0.1604732891309867,0.4686876161938924,22.408665523321623,27.424985685925726,25.350289930889033,5.824952343062052,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0472058900313984,0.3445655877849255,0.9374149619496268,-0.0173016985799783,15.805235408770264,14.449000017536157,11.012935118542812,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.4457873322732919,0.3608157519132737,0.7451385057654313,0.3403736987218329,8.852776169734106,19.2501232798649,17.00760151085137,6.463051806681892,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0031745223086994,-0.9880614942977466,-0.1526493213338944,-0.0205570083065906,17.17883765025553,18.254900079073263,22.01964651956076,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.7625370986055722,0.0896746356282878,-0.1122526679863437,-0.6307891656528968,22.10669255670746,16.323619080123144,21.0054379665761,7.303242288690118,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0742747470242419,-0.3595835037822609,0.929714836548512,0.0285182128425209,24.155867996025222,22.50646543597525,18.54972310728338,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.8072356354593703,0.0855659196362696,0.1253809378891844,0.5703759485245979,15.31490264698553,27.62867261066737,22.312782081220035,5.085553357947745,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0628155875866072,-0.807855072470732,0.1338446934023695,0.5705348209246157,26.0944743159763,21.87355673405741,21.49886857343117,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.950652758367408,0.042543211632268,0.1579551854062905,0.2636277063506695,16.42922589018233,21.61454351776041,24.370178097451422,6.607603372438799,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.7136972992628621,-0.5990954095021414,-0.0667470773795591,0.3567431611112476,26.849165652075342,23.510556503652225,26.472739970132608,5.0996523541446654,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.4609861702320161,-0.2425011238875509,0.8476721882574909,0.1006817611231067,19.212673064618237,20.600419599533183,15.87672844182685,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.049215268810195,0.6064716968602152,0.7926974595724146,-0.0374256036807921,24.695141356917073,10.915936991215412,18.68771558994541,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.1094720928533274,-0.7990624252167943,0.2388790555128322,0.5407882194817718,31.52362391970742,23.967644242448806,25.891534443217797,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.7302665156780466,-0.3486684835441107,-0.4420266730961167,0.3869800058582798,28.754746607034182,20.18988463440325,21.998209522638504,6.422278013902812,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.515433741026469,-0.077666723568134,0.0464544439148867,0.8521372678754338,19.16601168708681,14.24870561024033,15.81295908789689,6.891981716209145,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.0597662883888195,-0.92487733856459,0.3338365036770794,-0.1719973493823921,19.603683516844278,25.883959507597233,27.71605239700914,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.0383946983009644,-0.9321732815763072,-0.3441631671040572,0.1055013491219008,26.896646557594966,14.743318620518691,28.137409593386273,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.0283325684550451,-0.4325885250350663,0.9010437602520712,-0.013585863370943,21.510764975665673,22.563473619035715,18.60696583336825,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.373828580775522,0.021173124546687,0.0085312562507962,0.9272168617206402,17.71968234394313,23.27053242806994,15.374829290090078,7.4536101041648255,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6352461446546919,0.0579349452183936,0.0474286307437489,0.7686718433828998,23.07056710044618,26.53969153412478,19.631148924921007,7.206843094921359,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2983099299476313,-0.9455373022330652,-0.0572065740782773,-0.1170376164431038,22.409509231741236,19.113336483639262,27.817236331920075,7.836819467379425,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6352461446546919,0.0579349452183936,0.0474286307437489,0.7686718433828998,23.21597154409789,25.59408308421954,19.81247331665962,7.143994453912613,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.280811113588238,-0.7306663977377337,-0.6059473535632738,-0.1417728408827388,19.813681741454584,14.531141736629278,21.031197357068756,7.893509737826572,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.0420063336922978,-0.95529940776016,0.2296666406924437,-0.1813608105845002,22.74172087580885,21.23996611846193,23.285716630811514,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.266190795122375,-0.8047391565508217,-0.506799573018683,-0.1571354297861263,18.591895160821487,11.944461329856436,23.263957910050994,5.8740110179326255,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2788928615885081,-0.9352419329303406,-0.1021487870152998,-0.1926315756956696,19.797772244394313,18.480901800541144,26.481721585722834,7.8931729672913855,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.5069184045102373,0.1132617590151388,0.0658328590076268,0.8519809503671277,21.105366769440128,28.014846758409462,17.69453807596653,6.239949909100559,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.038339586705393,-0.722258465046804,-0.0768930799969243,-0.6862654297049219,13.451554120956345,20.851591019534837,20.1522187095621,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.060495674529219,-0.9293975839243592,0.311285928073952,-0.1888424617027563,14.257018559463104,21.00037641709817,21.720877023238433,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.211259015273018,0.300653485223312,0.9277823190209884,-0.0647848655241908,18.013244696874516,17.868199337191022,15.647242118789876,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.0196194481483527,-0.2545925730843889,-0.0048311788498854,0.9668372969096428,27.119020506748647,20.568605199109864,16.661172151983916,6.863063081021252,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3401900577440296,-0.8792451186172211,0.3221691939828539,-0.0860567048424529,17.599484002269193,22.679577216005796,24.30566557753197,9.156167635479425,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6749436342537177,0.1458441724952802,0.5756235773546867,0.4379932249737932,9.796117694512573,22.769959663642982,19.99108510810434,6.842660283270091,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.4435742093869894,-0.5888810759192429,0.0552436349039002,-0.6733566217046556,11.144561732477078,15.910837176530343,20.75996663357885,7.646818143256385,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6063276718176569,0.0597267892108068,0.7924455841653475,0.0288003676294043,14.94853625840445,17.19444917791782,18.083191249891275,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.5181123644727571,0.2345849070387482,0.8157940056989608,0.1049268289605411,8.380593518982451,16.97932006633329,14.444527796436143,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0031745223086994,-0.9880614942977466,-0.1526493213338944,-0.0205570083065906,17.137214893783078,17.95315636127764,22.972893986466303,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.2908322866412041,-0.0991262742084411,0.0299545851874059,0.9511536603697912,25.035680890442435,18.629036426380345,17.645081147089638,6.435864628995879,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2884557869997892,-0.9229514530986774,-0.2261445920706308,-0.1175265827231443,19.65330638675205,17.489827835274237,24.72717983692833,7.866585683603119,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.2580422392052251,-0.7455145077281451,-0.5901171086714744,-0.1714179675705975,24.712268868746207,13.558016800481251,22.894459919305035,7.185676323978438,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.5195184574193089,0.0226836476451023,0.0137851936708887,0.8540468330048597,22.076523346423755,26.475369302382287,17.45339315830705,7.298918994838479,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0458258913611755,-0.340500229408209,0.9389807847531932,0.0165730901822239,21.86516853057125,22.145900281115168,17.583506623191784,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.0591993225334693,-0.8757356140286358,0.4654442259366777,-0.1137727870612015,12.714263018344983,26.410984326746462,23.3335160977425,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3144620573531322,-0.6494841719392062,-0.6835833949267806,-0.1095338626455601,24.697939703771915,14.625085292220211,21.291205565473035,7.875391142151292,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6014652039226247,-0.5161798526726459,-0.4025684561289034,0.4579700932322463,31.3094542840543,21.928094688217396,23.276184795900807,6.591759706902079,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3244542536870969,-0.9198004136943008,0.1975888773727475,-0.0982612424647666,15.970746098889224,21.00341228823554,25.099418617092436,8.742246862400613,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.8632299580215694,-0.2486689473411423,-0.43520380923964,0.0599619764987341,30.699851896640634,18.15764167040533,26.840706057907223,2.071676652624293,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.430959855411833,-0.0418002088772926,-0.0199368887859526,0.901181927263726,20.30032738973773,23.27804431343577,16.93037050892857,7.295086615029745,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.3973053839819942,-0.1703269915804859,0.072227660071989,0.8988438757195748,19.809692393140487,14.701726690159676,15.577407583371716,6.549645515697159,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.1037167727471272,-0.7823125229813175,0.1366867025235268,0.5987876859044209,27.515797747082672,22.26639606770946,24.389963046628033,6.521862081771279,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.3736942490964665,0.0169148094913108,0.8917980298732759,0.2544853067001008,11.52061231046669,20.618569385878306,12.44903313190753,5.699025845444625,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0006047520289284,-0.8957513617683893,-0.4445533121128131,-0.0012185460957633,15.167667530989837,16.79297613708693,20.171751347867193,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,-0.0452535356632306,-0.34424749863506,0.9376412902134098,0.0165706994545612,15.790048304981235,24.59701414251125,11.252683292810078,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.1073293240602858,-0.5404324900576216,0.8317265717201756,-0.0681472653999014,17.650116199077637,28.10789285715666,16.80444622844053,10.666666666666664,0
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.5069184045102373,0.1132617590151388,0.0658328590076268,0.8519809503671277,22.069668926688582,24.86337805729913,19.403861273471808,7.512348203881839,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.6261151494740139,0.1933371941281016,0.1475042527215124,0.7408394187641977,11.306947818854852,26.65718559769786,18.076226142683264,5.2911676582825455,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.9365724989728076,0.0514513116847535,0.1626046504453333,0.3061771453706167,22.69340593741969,24.10981466679006,26.409808411913605,6.679713624039465,1
3abe7d3f8d464dc8ba01e4cdc0e6dcca,0.9411272881150902,0.0511700847248893,0.1759430767213586,0.2840864019065433,19.516957613419944,22.910032791410767,25.241652352115317,6.618832365547639,1
29217fdb89a844db908f186de27833eb,-0.4940409209315914,0.2570369315445235,0.8233372340895315,0.1094138164449123,23.883544141342192,18.529196062447195,18.297349122034475,5.760100265183519,1
29217fdb89a844db908f186de27833eb,-0.466986437101598,0.1631006155697508,0.8542028692909562,0.1601852516901018,26.676111450059835,18.486515587100772,20.560728828652238,6.341584441354292,1
29217fdb89a844db908f186de27833eb,0.2067409903883957,-0.4112484759373022,-0.0785407873077611,0.8842873959644277,27.130559937168712,22.65714770110958,18.838198162597557,5.874543165123519,1
29217fdb89a844db908f186de27833eb,0.4806634263561979,-0.3215380456933929,0.1525133906380232,0.8014459566379303,21.60068187332997,25.43611637771282,19.178279718457397,6.572084815149318,1
29217fdb89a844db908f186de27833eb,-0.4062794362151912,0.3694258270710733,0.8233951792844474,-0.1431151869392371,26.17308176938822,14.897002362782823,13.204305452672532,10.666666666666664,0
29217fdb89a844db908f186de27833eb,-0.1434030919244738,-0.8165400307050202,-0.4866855193164296,-0.2753818018142137,16.905231806454292,18.95504448649033,20.595197088366756,10.666666666666664,0
29217fdb89a844db908f186de27833eb,0.6184687550798013,0.0815133387631027,0.396513022061576,0.6735201540632089,13.23441662239569,26.62190526953022,14.750323414033785,3.2419910333993327,1
29217fdb89a844db908f186de27833eb,-0.1532196196505897,-0.5647625045759284,0.8044376672043357,0.1022110618382348,19.991940235235916,23.0055658284465,18.695245481484744,10.666666666666664,0
29217fdb89a844db908f186de27833eb,0.1354836346352951,0.3689571198733984,0.509528685696887,0.765438009830149,15.224904540886984,20.331450358258554,13.109385973644583,6.368147314126812,1
29217fdb89a844db908f186de27833eb,-0.0335364679712716,-0.6291727188518923,0.7760685004436644,0.0271049402812832,21.622889750362262,22.72432449819369,16.872802949011557,10.666666666666664,0
29217fdb89a844db908f186de27833eb,0.4837359458419006,-0.2873961027143209,0.1781313025999486,0.8072621964882952,23.2991845979963,26.05768540620522,19.74240981490917,6.644606220983905,1
29217fdb89a844db908f186de27833eb,0.7881283554788134,-0.071575795647779,0.4612194288240518,0.4012570737605305,15.282482984409397,24.624646683820966,18.480964898674706,6.793589603642346,1
29217fdb89a844db908f186de27833eb,0.9086056697498828,-0.0362625981036765,0.0815325192449578,-0.4080112856070392,22.668576000284673,13.778079225751304,27.557899121101993,4.107305342355892,1
29217fdb89a844db908f186de27833eb,-0.1428587439788649,-0.8172065501534651,-0.486185625263861,-0.274569429182933,15.963191283285624,17.845806307651024,21.14357657274321,10.666666666666664,0
29217fdb89a844db908f186de27833eb,0.1853459630960724,-0.7507236424199466,0.553436832244392,-0.3094649566445452,16.24684378041793,28.02884980583445,23.980728407909567,10.666666666666664,0
29217fdb89a844db908f186de27833eb,0.3963218788471446,-0.7173324813008832,-0.3536525577493962,-0.4508801925291213,18.847556008653783,17.015941946562744,24.444360846429717,5.944350747277559,1
29217fdb89a844db908f186de27833eb,0.8372619171557348,0.1232009633235917,0.4362641540901473,0.3057574080424717,15.740638088676718,25.14454160026554,26.208010928829143,6.245535348240718,1
29217fdb89a844db908f186de27833eb,-0.2433140499412076,0.5811227139216527,0.7594764401687184,-0.1621425338835921,23.837791978995956,20.785953366085746,19.831685891673555,10.666666666666664,0
29217fdb89a844db908f186de27833eb,-0.0382062190439298,-0.6389811567022508,0.7676198938077908,0.0316711988459064,22.501243702136023,28.093306882284303,16.724007976679637,10.666666666666664,0
29217fdb89a844db908f186de27833eb,-0.4749412825657582,0.3723528284307572,0.7939329337174342,0.0738555755054145,23.55797713397301,13.811993414634504,17.062982276460595,5.806858654287746,1
29217fdb89a844db908f186de27833eb,0.2225144717130447,0.2468886613637854,0.8815965573509484,0.3351429677543879,16.04393721416945,16.808584584103023,10.604267284794156,6.369483955079666,1
29217fdb89a844db908f186de27833eb,-0.1650610635688627,-0.5604546240939678,0.8042872598650439,0.1084779389737123,22.646757274401597,27.671948873206475,13.193986435659463,10.666666666666664,0
